customer_id,region,edad,genero,tipo_contrato,antiguedad_meses,plan,tiene_internet,velocidad_mbps,tiene_tv,tiene_linea_movil,num_servicios,factura_mensual_clp,metodo_pago,dias_mora_hist,reclamos_12m,llamadas_soporte_6m,nps,descuento_activo,meses_sin_reajuste,ingreso_estimado_clp,cambios_plan_12m,mora_90d
CTL-26136,Metropolitana,39.0,Masculino,Mensual,16,Estándar,1,1000.0,1,1,3,32779.0,Débito automático,1,3,0,6.9,No,34.0,945891.0,0,0
CTL-26137,Valparaíso,45.0,,Bianual,5,Estándar,1,200.0,0,1,2,34680.0,Débito automático,1,0,6,6.6,No,11.0,519848.0,0,0
CTL-26138,Antofagasta,51.0,Femenino,Mensual,2,Premium,1,500.0,0,1,2,51842.0,Débito automático,7,2,2,1.9,No,13.0,502499.0,1,0
CTL-26139,Maule,46.0,Masculino,Mensual,12,Premium,1,100.0,1,0,2,49529.0,WebPay,-,2,1,5.9,Sí,7.0,619609.0,0,0
CTL-26140,O'Higgins,32.0,Femenino,Anual,30,Básico,1,500.0,1,1,3,29994.0,Débito automático,1,3,1,5.5,Sí,12.0,1319276.0,3,0
CTL-26141,Valparaíso,33.0,Masculino,Mensual,57,Estándar,1,100.0,1,1,3,36993.0,Débito automático,6,1,2,,Sí,28.0,548935.0,0,0
CTL-26142,Valparaíso,21.0,Prefiero no decir,Anual,47,Básico,1,200.0,1,1,3,32708.0,Débito automático,9,1,4,7.1,No,15.0,482897.0,2,0
CTL-26143,Metropolitana,30.0,Femenino,Mensual,10,Premium,1,100.0,1,1,3,50768.0,Transferencia,4,3,2,5.5,No,25.0,840800.0,1,0
CTL-26144,Los Lagos,69.0,Femenino,Mensual,2,Básico,1,500.0,1,1,3,21046.0,Transferencia,19,2,2,5.6,No,17.0,262919.0,0,1
CTL-26145,O'Higgins,30.0,Masculino,Bianual,15,Premium,1,50.0,0,0,1,40847.0,WebPay,3,2,1,5.1,No,5.0,533823.0,0,0
CTL-26146,Metropolitana,25.0,Masculino,Mensual,11,Estándar,1,1000.0,0,0,1,26339.0,WebPay,4,1,2,7.5,No,16.0,,0,0
CTL-26147,Biobío,46.0,Femenino,Mensual,13,Básico,1,100.0,1,0,2,19336.0,WebPay,3,3,5,6.7,Sí,12.0,1298757.0,#REF!,0
CTL-26148,Biobío,40.0,Masculino,Mensual,23,Premium,1,100.0,1,1,3,51926.0,Transferencia,17,1,2,5.4,No,,,0,0
CTL-26149,Maule,39.0,Femenino,Mensual,1,Básico,1,500.0,1,1,3,20704.0,Débito automático,1,1,0,5.3,No,4.0,456063.0,3,0
CTL-26150,Antofagasta,61.0,Femenino,Mensual,13,Básico,1,200.0,1,1,3,27168.0,Transferencia,2,1,3,5.2,Sí,22.0,482165.0,2,0
CTL-26151,Biobío,49.0,Femenino,Mensual,23,Estándar,1,1000.0,1,0,2,34658.0,Débito automático,12,3,1,9.8,No,32.0,620985.0,1,0
CTL-26152,Biobío,34.0,Masculino,Anual,16,Básico,1,200.0,1,1,3,20983.0,Efectivo,3,1,0,7.5,Sí,14.0,660917.0,0,0
CTL-26153,Metropolitana,36.0,Femenino,Anual,31,Básico,1,200.0,1,1,3,26577.0,Transferencia,4,3,1,6.6,No,10.0,231284.0,0,0
CTL-26154,Metropolitana,34.0,Femenino,Mensual,6,Estándar,1,1000.0,0,0,1,28890.0,WebPay,16,1,2,10.0,No,34.0,656253.0,0,0
CTL-26155,Metropolitana,54.0,Femenino,Anual,5,Básico,1,500.0,0,0,1,16785.0,Débito automático,3,1,2,9.1,No,4.0,594482.0,1,0
CTL-26156,Metropolitana,37.0,Femenino,Anual,11,Estándar,1,100.0,1,1,3,36366.0,WebPay,11,3,1,7.7,No,12.0,1092201.0,0,0
CTL-26157,Araucanía,18.0,Masculino,Bianual,4,Básico,0,,1,1,2,17253.0,Débito automático,10,3,2,,Sí,10.0,580633.0,2,0
CTL-26158,Araucanía,41.0,Femenino,Mensual,8,Estándar,1,200.0,1,1,3,42740.0,Débito automático,10,0,1,5.2,No,0.0,741979.0,0,0
CTL-26159,Metropolitana,20.0,No binario,Bianual,3,Estándar,1,1000.0,1,0,2,33637.0,Cheque,20,0,3,7.3,No,9.0,413557.0,0,0
CTL-26160,Los Lagos,72.0,Masculino,Mensual,15,Premium,1,200.0,0,0,1,45604.0,Débito automático,21,1,4,7.3,No,28.0,306783.0,0,0
CTL-26161,Metropolitana,28.0,Masculino,Anual,35,Básico,1,200.0,1,1,3,23877.0,Débito automático,4,0,1,8.2,No,1.0,482307.0,1,0
CTL-26162,Valparaíso,39.0,Masculino,Anual,10,Premium,1,50.0,1,1,3,59217.0,Débito automático,5,0,0,8.4,No,6.0,399381.0,2,0
CTL-26163,Metropolitana,45.0,Femenino,Bianual,1,Básico,1,200.0,1,0,2,19346.0,Débito automático,11,0,0,7.0,No,,943469.0,0,0
CTL-26164,Valparaíso,37.0,Femenino,Mensual,23,Premium,1,50.0,1,1,3,54459.0,Débito automático,1,1,1,6.8,No,3.0,277575.0,0,1
CTL-26165,Metropolitana,37.0,Masculino,Anual,33,Básico,0,,0,0,1,17164.0,Débito automático,2,0,2,8.4,No,29.0,631313.0,0,0
CTL-26166,Biobío,47.0,Femenino,Mensual,14,Premium,1,50.0,1,1,3,46633.0,WebPay,28,0,0,7.3,No,19.0,253418.0,0,0
CTL-26167,Valparaíso,63.0,Femenino,Bianual,10,Premium,1,50.0,0,1,2,51955.0,WebPay,2,0,3,3.5,No,27.0,487786.0,0,0
CTL-26168,Atacama,52.0,,Bianual,19,Básico,1,,1,0,2,20334.0,WebPay,6,2,1,9.2,No,35.0,571982.0,0,0
CTL-26169,Metropolitana,62.0,Femenino,Mensual,3,Básico,1,100.0,0,0,1,14623.0,WebPay,1,1,4,8.7,No,24.0,459675.0,0,0
CTL-26170,Metropolitana,27.0,Masculino,Mensual,29,Estándar,1,200.0,1,1,3,41161.0,Transferencia,6,1,2,,No,28.0,231854.0,1,0
CTL-26171,Metropolitana,46.0,Femenino,Mensual,38,Estándar,0,,0,0,1,28197.0,Transferencia,14,2,3,6.9,Sí,29.0,247597.0,3,0
CTL-26172,Maule,44.0,Masculino,Mensual,35,Estándar,1,500.0,1,1,3,34324.0,Débito automático,24,1,1,7.2,Sí,15.0,444574.0,1,0
CTL-26173,Metropolitana,46.0,Femenino,Bianual,12,Estándar,1,200.0,1,0,2,31080.0,Transferencia,4,1,2,9.7,No,8.0,482781.0,0,0
CTL-26174,Los Lagos,61.0,Femenino,Mensual,52,Estándar,0,,0,1,1,24273.0,Efectivo,17,1,0,5.5,No,2.0,523576.0,0,1
CTL-26175,Biobío,38.0,Masculino,Mensual,83,Básico,1,50.0,1,0,2,24065.0,Débito automático,4,4,1,1.0,Sí,7.0,1497631.0,0,0
CTL-26176,Biobío,36.0,Masculino,Anual,10,Básico,1,100.0,1,1,3,28334.0,WebPay,14,0,1,10.0,Sí,29.0,354106.0,0,0
CTL-26177,Biobío,49.0,Masculino,Anual,9,Básico,1,200.0,1,0,2,22524.0,Débito automático,1,0,1,8.2,No,28.0,826628.0,0,0
CTL-26178,Metropolitana,18.0,Masculino,Mensual,35,Básico,1,50.0,1,0,2,21370.0,Débito automático,5,4,1,,No,13.0,525126.0,0,0
CTL-26179,Metropolitana,38.0,Femenino,Mensual,35,Estándar,1,50.0,1,1,3,38538.0,WebPay,14,0,3,7.9,Sí,5.0,549621.0,2,0
CTL-26180,Valparaíso,40.0,Femenino,Anual,20,Estándar,1,100.0,1,0,2,29672.0,Débito automático,6,error,2,7.0,Sí,25.0,1406180.0,0,0
CTL-26181,Biobío,29.0,,Mensual,72,Premium,1,50.0,1,1,3,52678.0,Débito automático,6,1,1,4.7,Sí,25.0,200000.0,2,0
CTL-26182,Metropolitana,56.0,Masculino,Mensual,5,Básico,1,200.0,0,0,1,21087.0,Transferencia,8,2,2,5.3,No,6.0,580231.0,1,1
CTL-26183,Metropolitana,27.0,Femenino,Mensual,19,Estándar,0,,1,0,1,29079.0,WebPay,0,1,3,9.3,Sí,25.0,817853.0,0,0
CTL-26184,Atacama,40.0,Masculino,Bianual,2,Básico,1,1000.0,0,0,1,14833.0,Efectivo,0,0,2,4.8,Sí,31.0,565159.0,0,0
CTL-26185,Metropolitana,46.0,,Mensual,2,Premium,1,100.0,0,1,2,52926.0,Débito automático,1,1,1,7.8,No,11.0,301500.0,2,0
CTL-26186,O'Higgins,60.0,Masculino,Anual,2,Estándar,1,50.0,1,0,2,35173.0,Transferencia,4,0,0,6.8,No,34.0,451899.0,0,0
CTL-26187,O'Higgins,41.0,Masculino,Anual,19,Estándar,0,,1,1,2,30876.0,Transferencia,10,1,1,4.8,No,0.0,547203.0,0,0
CTL-26188,Metropolitana,55.0,Masculino,Mensual,25,Estándar,1,100.0,1,0,2,35018.0,Débito automático,1,1,2,6.6,Sí,4.0,,0,0
CTL-26189,Metropolitana,51.0,Masculino,Anual,1,Básico,1,500.0,0,1,2,19456.0,WebPay,7,0,2,6.6,No,10.0,,1,0
CTL-26190,Metropolitana,43.0,Femenino,Mensual,29,Básico,1,100.0,1,0,2,25464.0,Transferencia,2,1,1,9.2,Sí,20.0,738961.0,0,0
CTL-26191,Araucanía,26.0,Masculino,Anual,19,Estándar,0,,0,0,1,29532.0,Transferencia,2,1,3,8.0,Sí,23.0,637464.0,0,0
CTL-26192,Maule,21.0,Masculino,Bianual,8,Premium,1,100.0,0,1,2,51180.0,Débito automático,6,1,0,9.6,No,28.0,1195455.0,0,0
CTL-26193,O'Higgins,43.0,No binario,Mensual,1,Básico,1,100.0,0,0,1,18004.0,Transferencia,14,0,0,6.4,No,35.0,467575.0,3,0
CTL-26194,Antofagasta,34.0,Femenino,Anual,5,Estándar,1,200.0,0,0,1,23186.0,WebPay,10,1,4,4.7,Sí,12.0,1280973.0,0,0
CTL-26195,Araucanía,54.0,Masculino,Mensual,26,Estándar,1,100.0,1,1,3,31752.0,Débito automático,5,2,3,4.8,No,,,0,0
CTL-26196,Metropolitana,52.0,Masculino,Mensual,31,Estándar,1,200.0,0,0,1,26255.0,Efectivo,13,1,1,7.4,No,7.0,,0,0
CTL-26197,Metropolitana,39.0,Femenino,Mensual,30,Estándar,1,500.0,0,0,1,26837.0,Transferencia,1,3,4,6.4,No,10.0,644463.0,1,0
CTL-26198,Los Lagos,25.0,Femenino,Anual,5,Básico,1,500.0,1,0,2,17998.0,Transferencia,2,3,1,,Sí,11.0,1130790.0,2,0
CTL-26199,Metropolitana,49.0,Masculino,Mensual,68,Estándar,1,200.0,0,0,1,31642.0,Transferencia,2,0,1,7.0,No,18.0,804090.0,0,0
CTL-26200,Metropolitana,27.0,Masculino,Mensual,15,Básico,1,100.0,1,0,2,21206.0,Débito automático,5,2,4,5.7,No,2.0,205232.0,0,0
CTL-26201,Araucanía,31.0,No binario,Anual,41,Estándar,1,100.0,1,0,2,29014.0,WebPay,9,1,0,4.0,No,18.0,445935.0,0,0
CTL-26202,Valparaíso,,Femenino,Anual,6,Básico,1,200.0,1,0,2,19559.0,WebPay,20,0,3,8.3,No,7.0,798134.0,0,0
CTL-26203,Coquimbo,40.0,Masculino,Bianual,18,Básico,1,100.0,0,0,1,17162.0,Débito automático,8,0,1,5.0,No,35.0,963675.0,0,0
CTL-26204,Maule,58.0,Masculino,Mensual,21,Básico,1,200.0,0,1,2,-1000.0,WebPay,3,1,0,5.7,No,16.0,675993.0,1,0
CTL-26205,Metropolitana,41.0,Masculino,Anual,42,Premium,0,,1,0,1,41516.0,Débito automático,1,1,2,,No,25.0,651742.0,0,0
CTL-26206,Antofagasta,35.0,Masculino,Bianual,28,Básico,1,200.0,1,1,3,25749.0,WebPay,12,0,0,7.8,No,11.0,620598.0,0,0
CTL-26207,Metropolitana,20.0,No binario,Mensual,15,Básico,1,100.0,1,1,3,29120.0,Transferencia,6,2,5,4.5,No,26.0,978684.0,0,0
CTL-26208,Valparaíso,49.0,Masculino,Anual,10,Básico,1,200.0,0,1,2,22356.0,WebPay,3,0,3,5.3,No,20.0,472329.0,1,0
CTL-26209,Valparaíso,31.0,Prefiero no decir,Mensual,102,Básico,0,,0,1,1,14904.0,Transferencia,5,2,1,7.9,Sí,8.0,1214678.0,0,0
CTL-26210,Metropolitana,43.0,Masculino,Anual,10,Estándar,0,,0,0,1,32700.0,Cheque,3,2,2,7.1,Sí,32.0,640104.0,0,0
CTL-26211,Biobío,37.0,Masculino,Anual,4,Premium,1,200.0,1,0,2,46932.0,Débito automático,13,2,2,6.7,Sí,22.0,503008.0,0,0
CTL-26212,Metropolitana,53.0,,Bianual,11,Premium,0,,0,0,1,40301.0,WebPay,8,0,5,8.3,No,10.0,729157.0,2,0
CTL-26213,Valparaíso,39.0,Femenino,Mensual,12,Premium,1,200.0,1,1,3,56746.0,Débito automático,1,1,3,7.1,No,35.0,522304.0,1,1
CTL-26214,Valparaíso,41.0,Femenino,Anual,4,Básico,1,100.0,1,0,2,16971.0,Transferencia,13,3,3,3.1,No,31.0,728428.0,2,0
CTL-26215,O'Higgins,48.0,Femenino,Mensual,35,Básico,1,100.0,1,0,2,22873.0,Transferencia,5,2,2,5.8,No,9.0,757529.0,2,0
CTL-26216,O'Higgins,71.0,Femenino,Mensual,28,Estándar,1,200.0,1,0,2,30618.0,Débito automático,6,4,2,5.7,No,29.0,775355.0,0,0
CTL-26217,Metropolitana,54.0,Masculino,Mensual,11,Premium,1,500.0,1,1,3,47881.0,Débito automático,1,1,4,8.8,No,30.0,632363.0,0,0
CTL-26218,Valparaíso,40.0,Femenino,Mensual,120,Básico,1,500.0,0,0,1,16798.0,Débito automático,N/A,1,6,5.2,Sí,14.0,343366.0,1,0
CTL-26219,Valparaíso,42.0,Masculino,Mensual,30,Estándar,1,500.0,0,0,1,30324.0,Débito automático,4,1,1,6.8,No,5.0,552700.0,0,0
CTL-26220,Metropolitana,34.0,Femenino,Bianual,35,Estándar,1,100.0,1,0,2,30457.0,Débito automático,8,1,5,7.9,No,17.0,333896.0,0,0
CTL-26221,O'Higgins,28.0,Masculino,Mensual,23,Básico,1,500.0,0,0,1,19029.0,Débito automático,7,0,1,4.6,No,9.0,792681.0,0,1
CTL-26222,Araucanía,34.0,Masculino,Mensual,23,Estándar,1,100.0,1,1,3,35935.0,Transferencia,0,3,3,8.7,Sí,,575811.0,0,0
CTL-26223,Metropolitana,31.0,Femenino,Bianual,1,Básico,1,50.0,0,0,1,15143.0,Efectivo,8,-,1,6.2,Sí,2.0,417254.0,0,0
CTL-26224,Valparaíso,51.0,Masculino,Mensual,42,Estándar,1,200.0,0,0,1,27070.0,WebPay,3,3,0,4.7,Sí,21.0,574226.0,0,0
CTL-26225,Metropolitana,27.0,No binario,Anual,68,Básico,1,50.0,0,1,2,16759.0,WebPay,8,0,1,6.8,Sí,31.0,690539.0,0,0
CTL-26226,Maule,60.0,Femenino,Mensual,4,Básico,1,100.0,1,0,2,20991.0,Débito automático,2,0,4,10.0,Sí,,484060.0,0,0
CTL-26227,Metropolitana,52.0,Masculino,Mensual,45,Básico,1,50.0,1,1,3,32553.0,Transferencia,1,1,1,6.9,No,7.0,891854.0,0,0
CTL-26228,Atacama,42.0,,Mensual,22,Premium,1,100.0,1,1,3,54624.0,Débito automático,28,2,1,6.0,No,15.0,378298.0,1,0
CTL-26229,O'Higgins,42.0,Femenino,Mensual,10,Premium,1,500.0,0,1,2,48044.0,Débito automático,3,1,0,5.3,No,18.0,2144778.0,1,0
CTL-26230,Valparaíso,34.0,Femenino,Anual,72,Premium,1,200.0,0,0,1,43075.0,Débito automático,1,1,0,10.0,No,20.0,474261.0,3,0
CTL-26231,Biobío,45.0,Masculino,Anual,1,Básico,1,50.0,1,1,3,23198.0,WebPay,6,3,2,6.6,No,27.0,200000.0,0,1
CTL-26232,Coquimbo,57.0,Femenino,Bianual,9,Básico,1,200.0,1,1,3,29717.0,Transferencia,6,1,0,5.5,No,14.0,666426.0,1,0
CTL-26233,Biobío,32.0,Femenino,Mensual,61,Básico,1,500.0,1,0,2,23592.0,Débito automático,3,1,2,7.1,No,8.0,200000.0,1,0
CTL-26234,Metropolitana,20.0,Femenino,Mensual,19,Estándar,0,,0,1,1,24635.0,Débito automático,2,1,1,6.8,No,,,2,0
CTL-26235,Valparaíso,51.0,Femenino,Anual,26,Básico,0,,1,0,1,16176.0,Efectivo,3,0,2,9.3,No,22.0,979139.0,1,0
CTL-26236,Los Lagos,46.0,Masculino,Mensual,39,Básico,1,200.0,1,0,2,25924.0,Débito automático,13,2,1,7.5,Sí,10.0,1067177.0,0,0
CTL-26237,Maule,26.0,Femenino,Anual,5,Básico,1,200.0,1,1,3,21814.0,Débito automático,6,1,2,3.7,No,34.0,326960.0,2,0
CTL-26238,Maule,31.0,Masculino,Mensual,7,Estándar,1,1000.0,1,0,2,32190.0,Débito automático,3,0,6,8.0,Sí,12.0,681768.0,0,0
CTL-26239,Los Lagos,29.0,Masculino,Bianual,120,Básico,1,50.0,1,1,3,20717.0,Débito automático,17,2,1,6.5,No,27.0,830556.0,0,0
CTL-26240,Coquimbo,31.0,Femenino,Mensual,8,Premium,1,200.0,0,1,2,43125.0,WebPay,2,3,3,3.6,No,10.0,577675.0,2,0
CTL-26241,Coquimbo,37.0,Masculino,Mensual,22,Estándar,1,50.0,1,0,2,29191.0,WebPay,8,4,0,4.2,Sí,25.0,300785.0,1,0
CTL-26242,Metropolitana,38.0,Femenino,Mensual,10,Básico,1,500.0,0,0,1,14632.0,WebPay,9,2,5,8.9,No,7.0,309513.0,2,1
CTL-26243,Biobío,32.0,Femenino,Mensual,54,Básico,1,500.0,0,1,2,0.0,Transferencia,5,1,1,6.7,No,16.0,382513.0,0,0
CTL-26244,Araucanía,31.0,Masculino,Anual,92,Básico,1,50.0,0,1,2,21991.0,Débito automático,19,0,2,5.8,Sí,28.0,,0,0
CTL-26245,O'Higgins,38.0,Masculino,Bianual,5,Básico,1,50.0,1,1,3,32964.0,Transferencia,7,1,3,5.3,Sí,15.0,1165510.0,0,0
CTL-26246,Maule,44.0,Femenino,Mensual,26,Básico,1,1000.0,0,1,2,21015.0,WebPay,26,2,2,8.1,No,28.0,360583.0,1,0
CTL-26247,Metropolitana,37.0,Masculino,Mensual,47,Estándar,1,500.0,0,0,1,24580.0,WebPay,0,1,0,8.7,No,26.0,615398.0,0,1
CTL-26248,O'Higgins,58.0,Femenino,Mensual,49,Estándar,1,500.0,0,1,2,26728.0,Transferencia,6,1,5,4.0,Sí,9.0,770668.0,0,0
CTL-26249,Araucanía,49.0,Masculino,Mensual,17,Básico,1,1000.0,1,1,3,27116.0,WebPay,7,0,6,5.4,No,2.0,482384.0,0,0
CTL-26250,Metropolitana,19.0,Femenino,Mensual,8,Estándar,1,200.0,1,1,3,36364.0,Transferencia,0,1,1,,No,32.0,633744.0,0,0
CTL-26251,Valparaíso,49.0,Masculino,Anual,14,Premium,1,1000.0,1,0,2,46259.0,WebPay,2,1,4,7.8,No,,688366.0,0,0
CTL-26252,Metropolitana,50.0,Masculino,Anual,39,Estándar,1,500.0,1,0,2,27776.0,Transferencia,7,1,3,8.2,No,35.0,200000.0,0,0
CTL-26253,Valparaíso,35.0,Masculino,Anual,120,Premium,1,50.0,0,1,2,46810.0,Débito automático,28,1,1,10.0,Sí,34.0,604875.0,0,0
CTL-26254,Metropolitana,21.0,Masculino,Anual,23,Básico,1,500.0,1,1,3,26970.0,Transferencia,22,1,3,6.6,No,16.0,385950.0,1,0
CTL-26255,Valparaíso,42.0,Femenino,Anual,7,Estándar,1,200.0,0,1,2,32217.0,WebPay,5,1,1,6.2,Sí,11.0,478457.0,1,0
CTL-26256,Biobío,41.0,Femenino,Mensual,2,Estándar,1,50.0,1,0,2,34332.0,WebPay,1,1,2,5.9,No,29.0,871720.0,1,0
CTL-26257,Maule,26.0,Masculino,Mensual,81,Premium,0,,1,1,2,50335.0,WebPay,0,2,2,5.2,Sí,35.0,456965.0,1,0
CTL-26258,Maule,21.0,Masculino,Mensual,19,Básico,1,100.0,0,1,2,23899.0,Efectivo,5,2,3,6.2,Sí,23.0,261140.0,1,0
CTL-26259,Los Lagos,40.0,Femenino,Mensual,36,Premium,1,500.0,1,1,3,54039.0,Débito automático,6,0,2,3.2,Sí,7.0,675377.0,0,0
CTL-26260,Metropolitana,38.0,Femenino,Mensual,31,Estándar,1,500.0,1,1,3,41562.0,WebPay,9,2,2,5.1,No,11.0,711150.0,0,0
CTL-26261,Metropolitana,36.0,Femenino,Mensual,63,Básico,1,1000.0,0,0,1,16732.0,Efectivo,4,2,2,6.6,No,15.0,350182.0,0,0
CTL-26262,Los Lagos,40.0,Masculino,Mensual,9,Básico,1,50.0,1,0,2,24709.0,Débito automático,3,1,1,6.0,No,30.0,648727.0,0,0
CTL-26263,Metropolitana,26.0,Femenino,Anual,17,Básico,1,200.0,0,0,1,18075.0,Transferencia,16,3,0,10.0,No,35.0,440341.0,3,0
CTL-26264,Atacama,35.0,Femenino,Anual,69,Básico,1,100.0,0,1,2,26088.0,Débito automático,4,0,1,6.6,Sí,12.0,448542.0,0,0
CTL-26265,Los Lagos,49.0,Masculino,Mensual,25,Estándar,1,200.0,1,0,2,34272.0,Transferencia,1,0,2,6.5,No,10.0,662991.0,0,0
CTL-26266,Biobío,37.0,Femenino,Anual,3,Estándar,1,200.0,1,0,2,27495.0,Efectivo,4,1,0,7.3,No,34.0,485274.0,1,1
CTL-26267,Atacama,,Femenino,Anual,7,Estándar,1,100.0,1,1,3,35644.0,Débito automático,18,0,2,6.2,Sí,12.0,943457.0,0,0
CTL-26268,Metropolitana,35.0,No binario,Mensual,8,Premium,1,50.0,1,1,3,59227.0,WebPay,3,1,2,9.9,No,9.0,587435.0,0,0
CTL-26269,Valparaíso,27.0,Femenino,Bianual,120,Premium,1,200.0,1,0,2,49515.0,Débito automático,10,2,1,1.6,No,35.0,428363.0,0,0
CTL-26270,Maule,45.0,No binario,Mensual,8,Básico,1,100.0,1,0,2,27063.0,Débito automático,18,2,2,8.0,No,6.0,937447.0,2,0
CTL-26271,Valparaíso,46.0,Masculino,Anual,58,Básico,1,100.0,1,0,2,27469.0,Transferencia,0,0,3,2.3,Sí,4.0,1053502.0,0,0
CTL-26272,Coquimbo,18.0,Masculino,Bianual,3,Estándar,1,1000.0,1,1,3,31856.0,Transferencia,4,0,1,5.2,No,25.0,512931.0,0,0
CTL-26273,Metropolitana,52.0,Femenino,Anual,6,Básico,0,,1,0,1,16946.0,WebPay,3,1,2,7.1,No,21.0,,2,0
CTL-26274,Biobío,26.0,Femenino,Anual,58,Básico,1,200.0,0,0,1,20625.0,Transferencia,4,1,1,8.9,No,27.0,333842.0,0,0
CTL-26275,Biobío,63.0,Femenino,Bianual,65,Estándar,1,500.0,0,0,1,29698.0,Transferencia,0,4,3,4.8,No,,410001.0,0,0
CTL-26276,Maule,41.0,Femenino,Mensual,6,Estándar,1,100.0,1,0,2,33788.0,Débito automático,0,0,3,,No,10.0,665799.0,0,0
CTL-26277,Metropolitana,,Femenino,Mensual,8,Premium,1,200.0,1,0,2,46592.0,Transferencia,5,1,1,9.1,No,33.0,316100.0,1,0
CTL-26278,Valparaíso,26.0,Femenino,Anual,22,Premium,1,500.0,0,1,2,48161.0,WebPay,20,2,3,1.3,No,27.0,489011.0,0,0
CTL-26279,Los Lagos,46.0,Masculino,Bianual,2,Estándar,1,50.0,1,0,2,31677.0,Efectivo,0,1,3,6.2,Sí,21.0,,0,1
CTL-26280,Metropolitana,36.0,Femenino,Anual,82,Premium,1,100.0,1,0,2,45638.0,WebPay,0,2,1,9.2,No,25.0,613854.0,0,0
CTL-26281,Los Lagos,40.0,Masculino,Bianual,13,Básico,1,50.0,1,0,2,22655.0,WebPay,2,2,0,6.3,Sí,35.0,418155.0,0,0
CTL-26282,Biobío,64.0,Femenino,Mensual,19,Premium,1,1000.0,0,1,2,46918.0,WebPay,1,0,1,6.6,Sí,29.0,338105.0,0,0
CTL-26283,O'Higgins,32.0,Masculino,Anual,4,Básico,1,200.0,0,1,2,20940.0,Débito automático,3,1,2,5.9,No,2.0,254205.0,0,0
CTL-26284,Araucanía,42.0,Masculino,Bianual,1,Premium,1,100.0,1,0,2,52014.0,WebPay,5,1,0,8.0,No,6.0,474273.0,0,0
CTL-26285,Metropolitana,61.0,Masculino,Mensual,18,Básico,1,100.0,1,0,2,21848.0,WebPay,12,0,1,3.3,No,7.0,981463.0,0,1
CTL-26286,Biobío,45.0,No binario,Bianual,4,Estándar,1,100.0,1,1,3,35193.0,Débito automático,1,1,2,5.9,Sí,18.0,573632.0,0,0
CTL-26287,Los Lagos,19.0,Masculino,Mensual,28,Estándar,1,200.0,0,1,2,31915.0,Transferencia,0,4,3,5.1,Sí,31.0,397764.0,0,0
CTL-26288,Valparaíso,49.0,Masculino,Bianual,45,Básico,1,500.0,1,0,2,20732.0,Efectivo,9,1,3,6.2,Sí,27.0,277622.0,1,0
CTL-26289,Antofagasta,25.0,Masculino,Bianual,1,Básico,1,50.0,1,1,3,31452.0,WebPay,5,1,4,9.2,No,31.0,904626.0,1,1
CTL-26290,Valparaíso,61.0,Masculino,Mensual,27,Estándar,1,100.0,0,0,1,26690.0,Efectivo,3,2,2,9.2,No,14.0,677504.0,0,0
CTL-26291,Metropolitana,30.0,Masculino,Mensual,48,Básico,0,,1,0,1,17240.0,Débito automático,14,0,2,6.0,No,22.0,1499447.0,0,0
CTL-26292,Valparaíso,80.0,Masculino,Mensual,17,Estándar,1,100.0,1,0,2,37532.0,WebPay,2,1,1,1.0,No,12.0,1028136.0,0,0
CTL-26293,Antofagasta,62.0,Masculino,Mensual,90,Básico,1,200.0,0,1,2,27628.0,Débito automático,3,2,2,6.3,No,32.0,826645.0,2,0
CTL-26294,Valparaíso,,Femenino,Mensual,4,Estándar,0,,0,0,1,27053.0,WebPay,4,0,3,5.7,No,23.0,937672.0,0,0
CTL-26295,Los Lagos,42.0,Femenino,Mensual,11,Básico,1,500.0,0,0,1,20806.0,WebPay,2,0,2,5.5,Sí,13.0,309724.0,0,0
CTL-26296,Coquimbo,52.0,Masculino,Mensual,8,Estándar,1,200.0,0,0,1,24881.0,WebPay,2,0,2,6.5,Sí,3.0,200000.0,0,0
CTL-26297,Valparaíso,52.0,Femenino,Mensual,120,Premium,1,100.0,1,1,3,61155.0,WebPay,8,3,3,7.1,No,14.0,,0,1
CTL-26298,Metropolitana,48.0,Femenino,Bianual,10,Premium,1,200.0,1,0,2,47965.0,Transferencia,7,3,1,,Sí,13.0,413217.0,1,0
CTL-26299,Araucanía,59.0,Femenino,Mensual,14,Básico,1,500.0,1,1,3,24322.0,Efectivo,10,1,2,3.5,No,13.0,,0,0
CTL-26300,Valparaíso,40.0,Femenino,Anual,53,Básico,1,200.0,0,1,2,22994.0,Débito automático,4,2,3,9.0,No,7.0,923992.0,2,0
CTL-26301,O'Higgins,36.0,Masculino,Mensual,75,Básico,1,500.0,0,1,2,21178.0,Transferencia,16,0,2,6.3,No,34.0,818995.0,0,1
CTL-26302,Valparaíso,37.0,Femenino,Anual,78,Premium,1,200.0,1,1,3,53464.0,WebPay,3,3,3,,Sí,23.0,403618.0,0,0
CTL-26303,Biobío,54.0,Masculino,Bianual,23,Básico,1,,0,1,2,23856.0,WebPay,0,0,4,2.1,Sí,24.0,573907.0,0,0
CTL-26304,O'Higgins,47.0,,Mensual,31,Básico,1,500.0,0,0,1,18263.0,Débito automático,12,0,3,3.5,No,25.0,562587.0,1,0
CTL-26305,Valparaíso,46.0,Masculino,Mensual,13,Básico,1,100.0,0,1,2,20067.0,Transferencia,0,2,4,7.9,Sí,13.0,200000.0,0,0
CTL-26306,Valparaíso,53.0,Femenino,Anual,27,Premium,1,500.0,1,0,2,53389.0,Débito automático,23,1,4,3.4,No,4.0,310864.0,1,1
